0.99937,0.22744,0.17481,0.21867,0.18797,0.20363,0.21053,0.19925,0.20175,0.23308,0.24185,0.14474,0.00062657,0.0018797,0.00062657,0.097118,0.0062657,0.12469,0.00062657,0.0012531,0.098371,0.050752,0,0.00062657,0.1084,0.0012531,0.14098,0.0012531,0.10276,0,0.093985,0.10589,0.06391,0.00062657,0.00062657,0.087719,0.08208,0.0012531,0,0.0012531,0,0.095238,0.087093,0,0.08396,0.070802,0.090226,0.083333,0.00062657,0,0.00062657,0.00062657,0.0012531,0.11404,0.11341,0.12469,0.10338,0.10652,0.11153,0.10276,0.10714,0.11278,0.10464,0.10464,0.12469,0.098371,0.092105,0.099624,0,0.08584,0.098371,0.079574,0.075815,0.091479,0.10526,0.00062657,0.0018797,0,0.092105,0.0018797,0.10589,0.072055,0.078321,0.0012531,0.080201,0.093985,0.12406,0.12155,0.12406,0.00062657,0,0.077694,0.086466,0.074561,0.0012531,0.0012531,0,0.087093,0.070802,0.081454
0.2196,1,0.16334,0.22384,0.16213,0.17604,0.12281,0.21234,0.20811,0.19359,0.18693,0.13793,0.0012099,0.00060496,0.0012099,0.12825,0.010284,0.094374,0,0.0030248,0.10042,0.060496,0.00060496,0.00060496,0.087719,0.0030248,0.13672,0.00060496,0.093769,0,0.089534,0.087114,0.06957,0.00060496,0.00060496,0.087114,0.089534,0.0018149,0.00060496,0.0018149,0.0018149,0.077435,0.083485,0.0012099,0.094374,0.066546,0.093769,0.079855,0.00060496,0,0.00060496,0.00060496,0.0012099,0.10768,0.094374,0.10526,0.10224,0.088929,0.1095,0.090139,0.086509,0.10526,0.091954,0.084694,0.097399,0.10163,0.086509,0.098004,0.0024198,0.07441,0.093769,0.070175,0.087114,0.082275,0.082275,0.00060496,0.00060496,0.00060496,0.085904,0.0012099,0.10224,0.071385,0.07925,0.0012099,0.07804,0.10284,0.094374,0.096794,0.10345,0.00060496,0,0.085904,0.0732,0.077435,0.0018149,0.0012099,0.0012099,0.08409,0.08288,0.07562
0.17481,0.16917,0.99937,0.20238,0.1698,0.18797,0.21867,0.17982,0.14348,0.21178,0.15852,0.1109,0.00062657,0,0.00062657,0.080201,0.010025,0.090852,0.00062657,0.0018797,0.083333,0.051378,0.00062657,0.00062657,0.068296,0.0018797,0.12218,0.0018797,0.073308,0.0012531,0.062657,0.08396,0.068922,0.0037594,0.0012531,0.066416,0.077068,0.0018797,0,0.0018797,0.0018797,0.068922,0.076441,0.0012531,0.076441,0.058271,0.068296,0.070802,0.0037594,0.00062657,0.00062657,0.0012531,0.0012531,0.089599,0.087093,0.087719,0.095865,0.077068,0.092105,0.070802,0.076441,0.085213,0.087093,0.085213,0.083333,0.080201,0.068296,0.071429,0.0025063,0.072682,0.069549,0.077068,0.071429,0.081454,0.08584,0.00062657,0.0012531,0.0018797,0.059524,0.00062657,0.075188,0.06203,0.067043,0.00062657,0.080201,0.080201,0.086466,0.08208,0.092105,0.00062657,0,0.06015,0.072682,0.068922,0.0012531,0,0,0.073935,0.070802,0.071429
0.22662,0.24026,0.20974,1,0.16429,0.25909,0.18701,0.21234,0.17403,0.22792,0.18831,0.16104,0.0019481,0.00064935,0.0012987,0.13182,0.012338,0.13766,0,0.0012987,0.12338,0.062338,0,0.00064935,0.1461,0.0012987,0.13247,0.0012987,0.10909,0,0.11818,0.12597,0.080519,0.0012987,0,0.12338,0.12273,0.0012987,0,0.00064935,0,0.10195,0.10584,0,0.10325,0.075325,0.08961,0.097403,0.0012987,0,0.00064935,0.00064935,0.0012987,0.13052,0.11558,0.12597,0.13506,0.1013,0.11494,0.11688,0.1,0.10519,0.11234,0.1039,0.10844,0.11234,0.092208,0.11039,0.00064935,0.12208,0.12338,0.099351,0.08961,0.10909,0.096104,0.00064935,0.0012987,0.00064935,0.087662,0.0019481,0.13831,0.096104,0.088961,0.0032468,0.071429,0.10325,0.11494,0.14091,0.11753,0.0012987,0,0.091558,0.074026,0.080519,0.0012987,0.00064935,0.00064935,0.12597,0.081169,0.085065
0.18797,0.16792,0.1698,0.15852,0.99937,0.16855,0.14787,0.23246,0.22494,0.21992,0.18985,0.095865,0,0.0012531,0.00062657,0.1015,0.010025,0.11028,0,0.00062657,0.090226,0.06203,0.00062657,0.00062657,0.085213,0.0018797,0.11404,0.0012531,0.098371,0.00062657,0.08396,0.097744,0.070802,0.00062657,0.00062657,0.088972,0.097118,0.00062657,0.0012531,0.0012531,0.0018797,0.088346,0.088346,0.00062657,0.08584,0.073935,0.088972,0.097744,0.0012531,0,0.00062657,0.0018797,0.0012531,0.11216,0.10213,0.11717,0.1109,0.095865,0.099624,0.088972,0.096491,0.10714,0.10088,0.090226,0.10652,0.10401,0.080827,0.10338,0.0018797,0.091479,0.10088,0.077068,0.083333,0.10025,0.087719,0.00062657,0,0.0018797,0.090852,0.00062657,0.10401,0.072682,0.069549,0.00062657,0.067043,0.093985,0.092105,0.10589,0.10902,0.0031328,0.0018797,0.091479,0.081454,0.073935,0.0018797,0.0012531,0.0012531,0.091479,0.079574,0.083333
0.19661,0.17604,0.18149,0.24138,0.16273,0.99879,0.17907,0.20266,0.21779,0.20448,0.16455,0.099214,0.0012099,0,0.00060496,0.10526,0.010889,0.095584,0.00060496,0.0012099,0.07441,0.055051,0.00060496,0,0.095584,0.00060496,0.12039,0,0.076225,0.00060496,0.085299,0.089534,0.077435,0.00060496,0,0.10163,0.07925,0,0.00060496,0.0012099,0,0.07441,0.081065,0.00060496,0.085299,0.073805,0.07925,0.085904,0.0018149,0,0.00060496,0,0.00060496,0.10708,0.085904,0.10345,0.10405,0.085904,0.095584,0.07804,0.10103,0.083485,0.095584,0.085904,0.10224,0.094979,0.08046,0.086509,0,0.087719,0.10103,0.081065,0.079855,0.082275,0.090139,0.00060496,0.00060496,0.0012099,0.076225,0.00060496,0.093164,0.07078,0.082275,0.0024198,0.064126,0.098004,0.099214,0.10103,0.1101,0,0.00060496,0.076225,0.085904,0.073805,0.0024198,0,0,0.094979,0.083485,0.07683
0.20327,0.12281,0.21113,0.17423,0.14277,0.17907,0.99879,0.19661,0.21779,0.25227,0.16213,0.096794,0.00060496,0.00060496,0.00060496,0.10042,0.0090744,0.094979,0.00060496,0,0.072595,0.058076,0.00060496,0.00060496,0.07925,0.00060496,0.12704,0.00060496,0.067756,0.00060496,0.062916,0.081065,0.061101,0.0030248,0,0.088929,0.067756,0,0.00060496,0.0012099,0,0.078645,0.065336,0.00060496,0.07078,0.066546,0.07199,0.08167,0,0,0.0012099,0.00060496,0.0012099,0.094979,0.064731,0.092559,0.082275,0.056866,0.096189,0.084694,0.092559,0.091349,0.094374,0.088929,0.10768,0.08288,0.064731,0.087114,0,0.081065,0.079855,0.068966,0.079855,0.07078,0.085299,0,0.00060496,0.00060496,0.085904,0.0024198,0.070175,0.071385,0.067756,0.0024198,0.067756,0.067756,0.07925,0.090139,0.1095,0.00060496,0.00060496,0.07199,0.065336,0.079855,0.0018149,0,0.00060496,0.065336,0.065336,0.08167
0.19238,0.21234,0.17362,0.19782,0.22444,0.20266,0.19661,0.9994,0.19601,0.25408,0.19238,0.13128,0.00060496,0.0018149,0.00060496,0.10768,0.011494,0.13309,0,0,0.11373,0.066546,0,0.0024198,0.11434,0.00060496,0.10889,0.0018149,0.099214,0.0012099,0.086509,0.1095,0.071385,0.00060496,0.0012099,0.087114,0.10345,0.0012099,0.0012099,0.0012099,0.0012099,0.10405,0.095584,0.0012099,0.096189,0.084694,0.087719,0.094374,0.0012099,0,0.0012099,0.0012099,0.0018149,0.13067,0.10526,0.12402,0.13007,0.087719,0.11736,0.10405,0.093769,0.10526,0.10708,0.11131,0.11252,0.11736,0.077435,0.094979,0.0018149,0.087719,0.1101,0.091349,0.093769,0.10163,0.096189,0.0018149,0.0012099,0.0012099,0.091954,0.0018149,0.096794,0.0732,0.071385,0.0024198,0.076225,0.091954,0.10466,0.12946,0.12099,0.0018149,0.0012099,0.082275,0.090139,0.086509,0.0018149,0.0030248,0.00060496,0.076225,0.081065,0.082275
0.1948,0.20811,0.13854,0.16213,0.21718,0.21779,0.21779,0.19601,0.9994,0.25348,0.22807,0.10224,0.00060496,0.00060496,0.00060496,0.10163,0.010889,0.10647,0.00060496,0.0012099,0.084694,0.061101,0.0012099,0.00060496,0.090744,0.0018149,0.12523,0,0.08288,0.00060496,0.07562,0.089534,0.068361,0.0018149,0.00060496,0.076225,0.086509,0.00060496,0.00060496,0.0018149,0.00060496,0.07925,0.083485,0.0012099,0.079855,0.064731,0.091349,0.093164,0.00060496,0.00060496,0,0,0.0012099,0.1095,0.07441,0.096189,0.093769,0.07804,0.096189,0.085904,0.10708,0.098004,0.096189,0.08167,0.12523,0.097399,0.078645,0.094979,0.0012099,0.082275,0.079855,0.064126,0.08288,0.088929,0.095584,0.0018149,0.00060496,0.00060496,0.090139,0.00060496,0.0732,0.062311,0.064126,0.0030248,0.082275,0.07441,0.10103,0.087719,0.10526,0.00060496,0.00060496,0.07683,0.087719,0.08046,0.0048397,0.0012099,0.00060496,0.087114,0.063521,0.072595
0.22505,0.19359,0.20448,0.21234,0.21234,0.20448,0.25227,0.25408,0.25348,1,0.22021,0.13007,0.0018149,0.00060496,0.00060496,0.16757,0.010889,0.12583,0.00060496,0.00060496,0.10224,0.066546,0,0,0.11252,0.0012099,0.1464,0.00060496,0.10587,0,0.10345,0.088929,0.07804,0.0012099,0,0.092559,0.1095,0,0.00060496,0.0012099,0,0.090744,0.094374,0.0012099,0.097399,0.079855,0.098609,0.094374,0,0.00060496,0.00060496,0.00060496,0.0012099,0.12583,0.10708,0.1101,0.1101,0.089534,0.10587,0.10163,0.10224,0.12341,0.1095,0.10284,0.11978,0.099214,0.090139,0.10224,0,0.091349,0.10405,0.093769,0.095584,0.10587,0.10345,0,0.00060496,0,0.096189,0.00060496,0.092559,0.078645,0.088929,0.00060496,0.08288,0.088929,0.1095,0.11918,0.13128,0.00060496,0,0.08288,0.093769,0.090139,0.00060496,0.00060496,0,0.082275,0.079855,0.085299
0.23351,0.18693,0.15306,0.17544,0.1833,0.16455,0.16213,0.19238,0.22807,0.22021,1,0.10042,0.00060496,0.00060496,0,0.10103,0.013309,0.1101,0.00060496,0.0012099,0.088929,0.058681,0.00060496,0.0012099,0.093769,0.0012099,0.14459,0.0018149,0.087114,0.00060496,0.082275,0.10889,0.079855,0.0024198,0,0.090139,0.098609,0.00060496,0.0012099,0.0024198,0,0.094374,0.10587,0.00060496,0.11071,0.062311,0.10889,0.11313,0.00060496,0.00060496,0.0018149,0.00060496,0.0012099,0.11736,0.07925,0.10103,0.1101,0.089534,0.095584,0.10345,0.11434,0.10526,0.10708,0.087719,0.10526,0.094374,0.082275,0.10103,0,0.084694,0.093769,0.078645,0.095584,0.10284,0.1337,0.00060496,0,0.0012099,0.090744,0.00060496,0.091954,0.099819,0.085904,0.0012099,0.085299,0.094979,0.13612,0.094374,0.1095,0.0024198,0.00060496,0.096794,0.084694,0.08409,0.0030248,0.0024198,0,0.10284,0.075015,0.085904
0.13975,0.13793,0.10708,0.15003,0.092559,0.099214,0.096794,0.13128,0.10224,0.13007,0.10042,0.99819,0.00060496,0,0,0.094979,0.0078645,0.10829,0.00060496,0.00060496,0.093164,0.059891,0.00060496,0.0012099,0.084694,0.0012099,0.065941,0.00060496,0.091954,0,0.087114,0.077435,0.07804,0.00060496,0,0.08409,0.08167,0,0,0.00060496,0,0.087719,0.078645,0.00060496,0.085904,0.071385,0.077435,0.068361,0.00060496,0,0.00060496,0.0012099,0.0012099,0.099214,0.10466,0.10405,0.098609,0.096189,0.084694,0.082275,0.065941,0.10224,0.07441,0.078645,0.083485,0.077435,0.10526,0.091954,0.00060496,0.10587,0.097399,0.086509,0.067151,0.075015,0.08046,0.00060496,0.00060496,0,0.063521,0,0.096794,0.082275,0.07441,0.0012099,0.058076,0.07804,0.077435,0.099214,0.094374,0.0018149,0,0.08167,0.081065,0.087114,0.00060496,0.00060496,0,0.083485,0.08046,0.073805
0.047619,0.095238,0.047619,0.14286,0,0.095238,0.047619,0.047619,0.047619,0.14286,0.047619,0.047619,1,0.047619,0.047619,0.095238,0.047619,0.047619,0,0.047619,0.14286,0.047619,0.047619,0.047619,0.14286,0.047619,0,0.28571,0.14286,0.095238,0.14286,0.19048,0.047619,0.047619,0,0.047619,0,0.047619,0,0.095238,0.047619,0.047619,0.047619,0.14286,0.095238,0.095238,0.095238,0.047619,0,0,0.047619,0,0.047619,0.047619,0.14286,0.047619,0.047619,0.047619,0.047619,0.14286,0,0,0,0.14286,0.14286,0.19048,0.14286,0.047619,0,0.047619,0.14286,0.095238,0.047619,0.047619,0.047619,0.047619,0.047619,0.095238,0.047619,0.095238,0,0.047619,0.095238,0.047619,0.047619,0,0,0.047619,0.047619,0.047619,0,0.095238,0.047619,0.19048,0.095238,0,0,0,0.095238,0.095238
0.14286,0.047619,0,0.047619,0.095238,0,0.047619,0.14286,0.047619,0.047619,0.047619,0,0.047619,1,0.095238,0.095238,0,0.2381,0,0.095238,0,0,0.095238,0.095238,0.047619,0.047619,0.047619,0.047619,0.19048,0.047619,0.095238,0,0.19048,0.047619,0.047619,0.047619,0.095238,0.19048,0.047619,0.047619,0.095238,0.047619,0.14286,0.047619,0,0.14286,0.047619,0.19048,0.095238,0.047619,0.047619,0.095238,0.14286,0.14286,0.047619,0.19048,0,0.14286,0.19048,0.047619,0.095238,0.19048,0.28571,0.14286,0.095238,0.33333,0.047619,0.14286,0.14286,0.047619,0.28571,0.095238,0.095238,0.14286,0.047619,0.047619,0,0.047619,0.095238,0.047619,0.047619,0.19048,0.19048,0.14286,0.047619,0.19048,0.095238,0.14286,0.14286,0.047619,0.19048,0.14286,0.19048,0.14286,0.047619,0.19048,0.047619,0,0.14286,0
0.047619,0.095238,0.047619,0.095238,0.047619,0.047619,0.047619,0.047619,0.047619,0.047619,0,0,0.047619,0.095238,1,0.095238,0,0,0,0,0.047619,0.19048,0,0.047619,0.14286,0,0,0.14286,0.047619,0.19048,0.095238,0.095238,0.095238,0,0.047619,0,0.047619,0.14286,0.095238,0,0.047619,0.047619,0.14286,0.095238,0.095238,0.047619,0.047619,0.047619,0,0.047619,0,0.047619,0.047619,0.095238,0.095238,0,0.047619,0.047619,0.047619,0.19048,0,0.19048,0.047619,0.2381,0.047619,0.047619,0.047619,0.095238,0.047619,0.095238,0.095238,0.14286,0.047619,0.095238,0.095238,0,0,0,0.047619,0.095238,0.047619,0,0.19048,0,0.047619,0.047619,0.095238,0,0,0.14286,0.047619,0,0.14286,0,0,0.14286,0.047619,0,0.047619,0.047619
0.097118,0.13283,0.080201,0.12719,0.1015,0.10902,0.10401,0.11153,0.10526,0.17356,0.10464,0.098371,0.0012531,0.0012531,0.0012531,1,0.010025,0.10338,0.00062657,0,0.15789,0.092105,0,0.0012531,0.14348,0.00062657,0.10213,0.00062657,0.13659,0.0012531,0.095865,0.10088,0.098371,0.0018797,0,0.1391,0.13847,0.0012531,0,0.00062657,0.00062657,0.10965,0.10464,0.00062657,0.13534,0.10464,0.11654,0.11842,0,0,0.00062657,0,0,0.15226,0.13972,0.13346,0.11028,0.11779,0.11216,0.12093,0.10464,0.10526,0.11654,0.12406,0.11216,0.10652,0.12343,0.13596,0.0012531,0.12531,0.086466,0.077694,0.1015,0.12155,0.087093,0,0,0,0.11028,0.00062657,0.11779,0.10088,0.12093,0.00062657,0.10088,0.08208,0.098371,0.11717,0.1297,0.00062657,0,0.097744,0.08584,0.11278,0.00062657,0.0012531,0.00062657,0.11967,0.11153,0.067669
0.039526,0.067194,0.063241,0.075099,0.063241,0.071146,0.059289,0.075099,0.071146,0.071146,0.086957,0.051383,0.0039526,0,0,0.063241,1,0.035573,0,0,0.031621,0.059289,0,0,0.079051,0,0.043478,0,0.059289,0,0.051383,0.035573,0.031621,0,0,0.035573,0.039526,0,0,0,0,0.039526,0.035573,0,0.043478,0.035573,0.047431,0.027668,0,0,0.0039526,0,0,0.043478,0.035573,0.035573,0.035573,0.039526,0.027668,0.039526,0.055336,0.031621,0.063241,0.035573,0.035573,0.063241,0.035573,0.031621,0,0.043478,0.055336,0.031621,0.035573,0.055336,0.039526,0,0,0,0.031621,0,0.059289,0.051383,0.035573,0,0.031621,0.035573,0.031621,0.035573,0.051383,0.0039526,0,0.039526,0.039526,0.01581,0,0,0,0.067194,0.019763,0.027668
0.12039,0.094374,0.087719,0.12825,0.10647,0.095584,0.094979,0.13309,0.10647,0.12583,0.1101,0.10829,0.00060496,0.0030248,0,0.099819,0.0054446,1,0,0,0.072595,0.046582,0.0024198,0.00060496,0.070175,0.00060496,0.07683,0.00060496,0.07683,0,0.058076,0.061101,0.058076,0.0012099,0.00060496,0.082275,0.076225,0.0012099,0,0.00060496,0,0.068361,0.07199,0.0012099,0.073805,0.065941,0.067151,0.08409,0,0.00060496,0.00060496,0.0012099,0.0018149,0.08167,0.07804,0.099819,0.097399,0.067756,0.068966,0.064126,0.061706,0.07562,0.062311,0.088324,0.078645,0.075015,0.061101,0.071385,0.0018149,0.068966,0.068361,0.056261,0.065941,0.071385,0.058681,0,0.00060496,0.0018149,0.072595,0.0012099,0.070175,0.061706,0.065336,0.0012099,0.064126,0.065941,0.071385,0.084694,0.087719,0.00060496,0.0012099,0.044767,0.068361,0.068966,0.0012099,0.0018149,0,0.057471,0.056261,0.056866
0.1,0,0.1,0,0,0.1,0.1,0,0.1,0.1,0.1,0.1,0,0,0,0.1,0,0,1,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0,0.2,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0,0.3,0,0,0.2,0,0,0,0,0,0.1,0.2,0,0,0,0.1,0
0.055556,0.13889,0.083333,0.055556,0.027778,0.055556,0,0,0.055556,0.027778,0.055556,0.027778,0.027778,0.055556,0,0,0,0,0,1,0.11111,0.083333,0.11111,0.027778,0.16667,0.30556,0.027778,0.11111,0.13889,0,0.083333,0.055556,0.13889,0.055556,0.055556,0,0.055556,0.16667,0,0.083333,0.083333,0.19444,0.27778,0.083333,0.16667,0.11111,0.055556,0.027778,0.055556,0.027778,0.027778,0.083333,0.13889,0.13889,0.055556,0.11111,0.055556,0.055556,0.11111,0.027778,0.11111,0.083333,0.027778,0.083333,0.083333,0.083333,0.083333,0.083333,0.16667,0.13889,0.11111,0.055556,0.083333,0.055556,0.083333,0,0.055556,0.027778,0.13889,0.027778,0.055556,0.055556,0.055556,0.11111,0.055556,0.11111,0.11111,0.055556,0.083333,0,0,0.11111,0.11111,0.083333,0.027778,0.027778,0.027778,0.11111,0.19444,0.027778
0.094979,0.10042,0.08046,0.11494,0.087114,0.07441,0.072595,0.11373,0.084694,0.10224,0.088929,0.093164,0.0018149,0,0.00060496,0.15245,0.0048397,0.072595,0.00060496,0.0024198,0.9994,0.14701,0.0018149,0.0018149,0.26497,0.0024198,0.065336,0.0018149,0.31276,0,0.21779,0.23049,0.20508,0.0024198,0.0018149,0.16818,0.32063,0.0018149,0,0.0018149,0.0024198,0.25106,0.2075,0.0012099,0.28494,0.18512,0.22505,0.17907,0.0012099,0.00060496,0.00060496,0,0.00060496,0.21355,0.27768,0.20327,0.2807,0.2196,0.18088,0.22868,0.16455,0.22021,0.26195,0.20932,0.18451,0.18028,0.27284,0.20085,0.00060496,0.21355,0.19601,0.17967,0.21053,0.21234,0.1585,0.00060496,0.00060496,0.00060496,0.17241,0.0012099,0.20932,0.17362,0.18935,0.0018149,0.16939,0.18935,0.2196,0.20629,0.19722,0,0,0.19964,0.16999,0.20024,0.0012099,0.0012099,0,0.23291,0.20629,0.11131
0.049002,0.060496,0.049607,0.058076,0.059891,0.055051,0.058076,0.066546,0.061101,0.066546,0.058681,0.059891,0.00060496,0,0.0024198,0.088929,0.0090744,0.046582,0,0.0018149,0.14701,0.99879,0,0.0018149,0.10829,0.00060496,0.039927,0.0012099,0.11434,0.00060496,0.088324,0.072595,0.090139,0.0012099,0,0.15426,0.12765,0.00060496,0,0,0.00060496,0.10405,0.10829,0.00060496,0.12402,0.095584,0.10103,0.11252,0.0018149,0.00060496,0.00060496,0.00060496,0,0.097399,0.10526,0.077435,0.10103,0.07804,0.093164,0.13733,0.10042,0.093769,0.10345,0.094374,0.092559,0.07925,0.07804,0.1216,0.0012099,0.10163,0.075015,0.10345,0.10587,0.11373,0.090139,0.00060496,0,0.0012099,0.10587,0.0012099,0.096189,0.090139,0.1101,0,0.16636,0.099819,0.0732,0.10103,0.10345,0.00060496,0,0.10829,0.066546,0.11131,0.00060496,0.00060496,0.00060496,0.093769,0.077435,0.094979
0,0.035714,0.035714,0,0.035714,0.035714,0.035714,0,0.071429,0,0.035714,0.035714,0.035714,0.071429,0,0,0,0.14286,0,0.14286,0.10714,0,1,0.071429,0.17857,0.071429,0.035714,0.14286,0.071429,0.071429,0.071429,0.14286,0.071429,0,0.035714,0,0.035714,0.10714,0.035714,0.035714,0.14286,0.14286,0.035714,0.10714,0.035714,0.10714,0.10714,0.035714,0.035714,0,0.071429,0.035714,0.14286,0.21429,0.10714,0.10714,0.10714,0.071429,0.071429,0.10714,0.10714,0.14286,0.071429,0.14286,0.17857,0.10714,0.035714,0.035714,0.035714,0.10714,0.10714,0.14286,0.10714,0.035714,0.071429,0.10714,0,0.071429,0.10714,0.035714,0,0.25,0.10714,0.071429,0.071429,0.10714,0.17857,0.10714,0.035714,0,0.071429,0.071429,0.14286,0.10714,0,0.035714,0,0.071429,0.071429,0.071429
0.027778,0.027778,0.027778,0.027778,0.027778,0,0.027778,0.11111,0.027778,0,0.055556,0.055556,0.027778,0.055556,0.027778,0.055556,0,0.027778,0,0.027778,0.083333,0.083333,0.055556,1,0.13889,0.055556,0,0.13889,0.16667,0.027778,0.22222,0.055556,0.083333,0.083333,0,0.027778,0.055556,0,0.027778,0,0.16667,0.083333,0.11111,0.027778,0.027778,0.027778,0.11111,0.11111,0,0,0.083333,0.055556,0.11111,0.027778,0.055556,0.083333,0.055556,0.027778,0.16667,0.083333,0,0.083333,0.083333,0.055556,0.16667,0.055556,0.083333,0.055556,0.083333,0.11111,0.11111,0.083333,0.027778,0,0.083333,0.13889,0,0.027778,0,0.027778,0.055556,0.19444,0.055556,0.083333,0.11111,0.055556,0,0.055556,0.16667,0.083333,0.083333,0.055556,0.055556,0.027778,0.083333,0.027778,0,0.055556,0.055556,0.027778
0.1084,0.090852,0.068296,0.14098,0.085213,0.098997,0.08208,0.11842,0.093985,0.11654,0.097118,0.087719,0.0018797,0.00062657,0.0018797,0.14348,0.012531,0.072682,0.00062657,0.0037594,0.27444,0.11216,0.0031328,0.0031328,1,0.0018797,0.070175,0.004386,0.29323,0.0012531,0.28759,0.19925,0.17794,0.0031328,0,0.15414,0.29198,0.0018797,0.00062657,0.0018797,0.0037594,0.21241,0.22807,0.00062657,0.2688,0.18609,0.19298,0.19236,0.0037594,0.00062657,0.0012531,0,0.0012531,0.20614,0.22932,0.23997,0.24373,0.18421,0.1792,0.23434,0.19236,0.18672,0.18546,0.19486,0.16291,0.23496,0.18546,0.22055,0.0031328,0.18546,0.17293,0.15664,0.17231,0.21867,0.14474,0.00062657,0.0018797,0.0012531,0.19298,0.0012531,0.21679,0.17607,0.1792,0.0018797,0.14662,0.15727,0.17043,0.22431,0.23246,0.0012531,0.00062657,0.15539,0.14348,0.20677,0.00062657,0.0018797,0.00062657,0.18421,0.17168,0.1084
